pid,modal,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,pCR_label
71,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},2e4617247ae94ef037bb57655d30fc014a435d27,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)",24.29212421,-52,475,cb763f8abaa2443d51421ed07656d7ec91b03219,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)","(129, 251, 59, 19, 42, 9)",2086,1,"(137.31639501438158, 267.15963566634707, 63.09923298178332)","(72.91973901789346, -13.695656136892666, 50.368450150165216)",0.585297929,0.299143946,6.650623294,22.23218414,14.25260421,23.15612902,22.18103807,23.39983307,791.7777726,13.01245133,0.526900498,785.5208549,0.992097634,806.8465144,71,297.5,77490023,1.898872148,122,2.951016957,455,69.99329778,172.1471716,162.5,12,443,50.30593711,192.7372876,0.664626946,29972461.63,0.298005514,7513.013336,5.894654436,2.287032744,25.44460098,2.426904351,3.006713406,0.352100267,0.788655679,0.349151032,0.909340611,0.219237716,0.160207289,3.024979633,-0.387039876,0.864076857,0.825719408,0.986481151,0.825916023,0.941878381,0.346570451,0.291213941,2.666981148,0.839703418,297.3968436,0.28567779,0.974559028,5.814576566,7.836260073,44.82330693,2.735907587,0.399248322,3.899821525,362.344807,0.324618753,0.498340586,2.557317071,0.541217509,3.101802078,0.230363232,3.333333333,0.277777778,1.638888889,6.333333333,79434.83333,424510.25,25229.45836,0.506226852,2,0.166666667,0.335816093,0.608165264,0.271102124,3.188721876,0.005752637,49216.80556,6.178015962,114.9808245,0.055120242,26.1505834,621.6395014,0.890870194,5.798178332,223.3604986,1281.60163,76.93428398,0.37707561,0.011569477,0.055434068,0.006028859,0
72,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},7d8be6c73cd4e6bece6a858ec6b70f12a8e5329f,3D,"(0.5077999830245972, 0.5077999830245972, 1.4999958276748657)","(512, 512, 96)",37.30261326,-129,2340,2b23e7257fc459b15941ece411111a6724bb7316,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 96)","(414, 169, 50, 17, 25, 4)",560,1,"(422.9214285714286, 180.24642857142857, 51.53214285714286)","(-74.68849510380201, 2.0785631643874325, 40.33061250959125)",0.506377564,0.466226499,5.674363628,12.17083036,8.197619123,11.36167051,13.94371042,15.44087257,206.8843859,6.163035434,0.530053129,319.1414383,1.542607659,216.6024886,130,231.1,19515938,1.080044064,55,2.530877751,260,32.04485969,182.5607143,182,87,173,23.41256167,186.6812505,-0.188222324,7548572.748,0.514917092,1521.474885,5.894350298,2.392755226,1.837067114,-0.060124032,0.919988218,0.245733468,0.581932385,0.245733468,0.777499001,0.178945313,0.313906678,1.967943853,-0.269031381,0.648003265,0.877133266,0.975426653,0.877133266,0.938566633,0.245733468,0.43093714,1.722210385,0.291430421,161.1615931,0.53755267,0.260258388,5.398359256,7.985025126,48.02266591,1.609344337,0.23291513,2.815717181,115.6521915,0.353075572,0.535302198,2.521335605,0.563954831,2.871065448,0.138387067,1.5,0.375,0.6875,5.75,40271.5,208980.5,8765.638889,0.368055556,1,0.25,0.251487838,2.251546023,0.029258301,2,0.007142857,20671.5,5.177394357,34.85714286,0.062244898,22.65039541,288.3535714,0.267040816,5.689285714,193.7928571,1211.032143,37.5921627,0.218551587,0.013135995,0.074420856,0.002998995,0
74,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},cf5d07f8b017a7c99cd65ad449653e6fde7ce981,3D,"(0.5077999830245972, 0.5077999830245972, 1.4999980926513672)","(512, 512, 104)",15.44887246,-110,2006,7377d82561c090030c5c9dcbc69d6e91a65c9f26,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)","(120, 312, 33, 10, 20, 3)",143,1,"(125.02097902097903, 322.83916083916085, 33.75524475524475)","(70.55734824300646, -13.615714168215135, -3.5009333737246635)",0.369102706,0.291006398,3.152298505,10.83240276,4.9371775,10.10384749,10.35712809,10.65812208,49.31581964,3.998269172,0.528300384,123.1007509,2.496171649,55.31107615,94,134,1893544,0.713456696,20.5,2.527133823,152,13.24514646,113.9440559,115,75,77,9.745330813,115.0720054,-0.199868082,732405.2894,0.685070175,258.3185486,3.458284737,1.841319299,0.763165815,-0.443970321,0.396363659,0.131346322,0.518832498,0.131346322,0.535361594,0.110487919,0.62565709,1.086431376,-0.269598574,0.490757723,0.934326839,0.973730736,0.934326839,0.956217893,0.131346322,0.775646139,0.955085054,0.131927495,55.49747747,0.617183863,0.191408068,3.203870528,4.626658372,16.88573809,1.561888441,0.449032368,2.113746801,41.49336488,0.44146218,0.618074233,1.183383346,0.636809674,1.896589533,0.321864709,4.142857143,0.591836735,0.204081633,1.857142857,1116.428571,4346.571429,308.8928571,0.785714286,1.285714286,0.183673469,0.092037881,0.092437239,0.091938042,2.521640636,0.048951049,699.1020408,4.379186473,10.23076923,0.071543841,19.28182307,97.96503497,0.157464913,3.412587413,138.7482517,525.3286713,42.10314685,0.396853147,0.024916055,0.055469073,0.0172778,1
75,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},7130ebcd3af034f5a9d917c23eaa73b2cb7646f9,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)",15.90191764,-66,1637,41c23bd838d6f004c30779af5e035c96d767603f,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)","(381, 273, 53, 31, 21, 9)",791,1,"(395.1251580278129, 282.9190897597977, 56.21491782553729)","(-65.53355610747406, 8.747692487483988, -27.177623261694066)",0.600854115,0.340060254,5.384781456,15.8347863,16.59330458,11.2584676,15.03808304,17.41842913,292.6236849,9.514396507,0.434593251,490.4643705,1.676092524,305.9518662,62,176,12817016,1.099934375,67,2.261738676,223,36.30370428,119.6460177,119,25,198,27.18688442,127.293205,0.003379322,4957509.437,0.510287191,1888.390499,2.991570679,1.685348854,1.396510293,-0.294567422,0.789201255,0.18581204,0.612951404,0.18581204,0.679185938,0.148394709,0.395146735,1.696164206,-0.312223515,0.661719992,0.90709398,0.981418796,0.90709398,0.95354699,0.18581204,0.564012697,1.510352166,0.243753324,185.9710926,0.471317529,0.317342338,3.021408742,7.20283674,22.89408026,3.392454231,0.543816349,3.115993288,140.0943166,0.334649103,0.499367889,2.301446275,0.567835869,1.691690403,0.326954411,3,0.375,0.6875,3.75,28129.875,84923.875,13965.26389,0.590277778,1.25,0.15625,0.266017687,0.282989289,0.264128181,2.75,0.01011378,18353.60938,5.479914801,37.82680152,0.047821494,36.71401561,403.6371681,0.274075767,3.088495575,233.1744627,756.17067,103.6783958,0.508779323,0.014847767,0.041792625,0.009249544,1
78,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},487fb8aa0d74e101fa2a819d8f1c1834f26fbf3d,3D,"(0.7031000256538391, 0.7031000256538391, 1.5)","(512, 512, 112)",34.43133773,-80,1451,2a9ca8a6d3abc7fa152904e5530ce843a1bd3586,"(0.7031000256538391, 0.7031000256538391, 1.5)","(512, 512, 112)","(347, 243, 80, 13, 27, 8)",676,1,"(351.2026627218935, 254.74704142011834, 82.93639053254438)","(-53.20060544192086, 17.704349985048623, 85.60458656175602)",0.548026877,0.321584455,5.627025794,17.49781656,12.71992874,21.86733547,17.12160448,21.96883036,485.9457021,9.589273755,0.582879114,512.8190243,1.05530108,501.2705411,183,525,84929161,2.408820942,221,2.387853504,737,117.400021,326.8742604,291.5,117,620,91.32438284,354.450072,0.658606461,62977051.02,0.208146599,18788.07147,10.13087263,2.916066463,117.5163486,8.133150371,7.373544,0.870079586,0.788930838,0.652737335,1.326437649,0.415325884,0.075401088,4.108742839,-0.316440937,0.873226239,0.695335559,0.983170375,0.708129541,0.921368186,0.478648234,0.165749498,3.280013085,2.060905896,93.32413202,0.201000993,2.07575746,10.3686472,3.103492791,28.85829936,0.986176138,0.295657873,3.672237721,255.4871061,0.530596658,0.688097406,0.757868759,0.741002566,8.011687825,0.20735019,1.6,0.16,3.6,19.6,9418.6,67032.3,3108.360728,0.185207483,1.2,0.12,0.161378997,2.253266202,0.027498298,3.321928095,0.014792899,4848.84,6.094255618,50.32248521,0.074441546,15.32529498,140.7071006,2.035562043,9.877218935,98.30769231,769.8920118,36.48906668,0.309066982,0.025587797,0.296704904,0.007301111,0
79,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},dd0437e3c4fdb5a79ca0b3b4566804d03ee115a6,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)",33.28976001,-90,2011,e910a5b5b82a33776ace02f60d46170a74d4acf9,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)","(414, 181, 37, 20, 40, 9)",1995,1,"(422.77694235588973, 201.29724310776942, 40.803007518796996)","(-84.06911975698065, 8.577260986605381, 5.751912706418153)",0.775735314,0.408883286,6.898353628,16.87120472,14.25260421,20.20023471,19.75204862,21.56878823,756.2735606,13.0875893,0.492314071,815.3820646,1.07815757,771.6485121,160,264,93695445,1.041213783,58,2.403277906,315,32.76879216,213.0982456,214,116,199,24.4030106,216.7144096,0.035062196,36240576.8,0.513145772,1554.273055,2.936559147,1.664874122,1.297580644,-0.318958108,0.82464438,0.167096492,0.661687611,0.167096492,0.642709574,0.137658871,0.396856776,1.682582992,-0.351993276,0.706016185,0.916451754,0.983290351,0.916451754,0.958225877,0.167096492,0.555840851,1.5154865,0.247935218,364.3889335,0.480870692,0.290084321,2.692700764,14.17560834,43.71184129,6.853405158,0.600870537,3.529023131,187.1900916,0.231781675,0.379834201,5.088877656,0.451579376,1.083382566,0.310752272,7.533333333,0.502222222,0.648888889,3,133506.6,423088.9333,61130.42407,0.722222222,2.866666667,0.191111111,0.39207887,0.992597527,0.318410111,3.056564762,0.007518797,115817.6,5.466889122,94.73032581,0.047483873,42.95397039,1023.725815,0.256162713,2.900250627,336.19599,1041.796491,160.6958925,0.537190198,0.01195911,0.028143652,0.008748237,1
80,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},44a381b3691a23ef409bde925fb8d643c0eb60a2,3D,"(0.6327999830245972, 0.6327999830245972, 1.5)","(512, 512, 100)",38.9447702,-167,2474,1c6e9381453baf91defa6003e31228e4b76f07bc,"(0.6327999830245972, 0.6327999830245972, 1.5)","(512, 512, 100)","(371, 318, 18, 76, 88, 26)",17209,2,"(412.6595967226451, 351.26945203091407, 32.64146667441455)","(-96.86899239282383, -66.66530706640165, -13.343799744237543)",0.478750278,0.330292185,20.68040575,62.61245848,42.08648698,44.49501533,67.33003714,67.34674381,10234.96433,29.9757319,0.369055395,6177.083256,0.60352758,10336.65,126,232,604782676,1.14881414,57,4.527464428,540,33.40034502,182.6590737,185,50,490,23.65392193,187.4657155,0.138286081,363264968.8,0.500451604,1779.057283,5.86408616,2.383884259,2.077208396,0.215971303,0.928591654,0.204529379,0.638629559,0.20419471,0.725403227,0.161442889,0.342742513,1.894805849,-0.313066766,0.703436181,0.897936112,0.994473536,0.897958423,0.970835303,0.203901875,0.482382788,1.689886351,0.283280258,2825.214339,0.478285925,0.354473408,5.548114485,16.98145273,102.0761768,3.400777766,0.249987279,3.942505779,1267.096322,0.206288653,0.341525231,6.890263272,0.412309685,2.168879473,0.122914924,33.32323232,0.336598306,1.292521171,5.212121212,983422.8788,4955453.364,217603.9837,0.561203704,10.57575758,0.106825834,0.2767172,1.03176136,0.18802467,5.109354188,0.005752804,953206.6069,5.499093873,878.0667674,0.051023695,37.36810783,8612.27166,0.293002369,5.781102911,365.7149747,2189.728456,72.52763039,0.219502828,0.007989332,0.040217544,0.003166242,1
82,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},9d69b20d106aa09eb44ab027883cc695399527a5,3D,"(0.7031000256538391, 0.7031000256538391, 1.5)","(512, 512, 112)",48.69168878,-96,1702,3e862db8e6ca8f03f3862f2025deae8c0af9e0f2,"(0.7031000256538391, 0.7031000256538391, 1.5)","(512, 512, 112)","(117, 354, 42, 11, 10, 7)",79,2,"(124.22784810126582, 358.2025316455696, 45.74683544303797)","(94.66639839999283, -42.62920198712166, 44.66425379016731)",0.438243727,0.363269322,4.226442682,11.6344608,11.59625511,7.334615686,7.170241502,11.68120419,49.92931425,5.098729461,0.549142137,119.4088243,2.391557466,58.58043306,431,890.8,34476699,2.903679197,283.5,3.242928565,1220,159.8654062,630.2911392,605,266,954,113.2199546,660.6163118,0.796320803,25565315.92,0.161031886,39146.99119,25.28785385,4.873510411,355.136044,26.00218592,10.0889908,4.024137054,0.449563044,1.574816079,1.908565403,1.181569741,0.05325956,4.539519327,-0.33959255,0.910277182,0.434469849,0.969593912,0.4960556,0.88282293,0.449178133,0.103537109,3.240923655,3.528281964,11.20176894,0.154859217,4.223968356,27.89947293,1.377188935,35.90161363,0.118395026,0.088699444,3.279021228,62.52167728,0.853752302,0.914313535,0.135065076,0.934026261,26.60312759,0.082906646,2.76,0.1104,7.4176,35.72,18.44,408.96,1.332007537,0.108617212,6.92,0.2768,0.522660794,22.76954111,0.05397879,4.29366069,0.316455696,8.4544,4.689327585,14.59493671,0.184746034,2.758211825,12.72151899,4.05255568,27.18987342,13.17721519,244.9873418,1.10211992,0.088134109,0.249942667,9.616495253,0.024194245,0
84,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},b60ce0048334f9555602a02d4ee1962e4828c3e9,3D,"(0.5077999830245972, 0.5077999830245972, 1.5000020265579224)","(512, 512, 100)",24.35831421,-25,526,3ff21981c7c57784688514188467a52afc386036,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 100)","(402, 287, 20, 9, 24, 1)",117,1,"(405.2649572649573, 298.52991452991455, 20.0)","(-76.89453634441409, -5.56247967125006, 8.07979965209961)",0.279991538,0,0,15.02950829,4.062399864,12.18719959,12.5622778,12.5622778,38.55024509,4.208135135,0.53549861,103.0569312,2.673314553,45.25463554,75.6,127.8,1225137,0.999947304,26,2.749530055,141,15.16721455,100.5213675,99,53,88,10.25320846,102.3291572,-0.012226684,473872.8924,0.500036526,366.7110819,2.434772815,1.511201739,0.802788533,-0.031441182,0.801784322,0.197664801,0.604454498,0.197664801,0.706638028,0.156246034,0.344029404,1.706141622,-0.293182365,0.652517896,0.901167599,0.96046704,0.901167599,0.934111733,0.197664801,0.412369338,1.50847682,0.249862281,22.86620043,0.503015358,0.248492321,2.393472192,10.36104623,26.64339502,6.290459029,0.651631952,3.141373937,11.48344436,0.245826986,0.388888889,2.709886147,0.393013044,0.874776993,0.272572057,2.6,0.52,0.24,2.2,852.6,2341.8,480.3,0.7,1,0.2,0.203119979,0.210777282,0.201205653,2.321928095,0.042735043,305.04,3.747365713,18.70940171,0.159909416,3.209876543,58.5042735,0.249981737,2.487179487,37.88888889,97.42735043,23.0042735,0.628205128,0.047771642,0.101683893,0.034293579,0
86,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},09eecb711e97da82872c3ecf33dbecb657e5533e,3D,"(0.7031000256538391, 0.7031000256538391, 1.4999998807907104)","(512, 512, 96)",38.6214149,-114,1800,18d2d4dcf80e7e82e3056865229627bff78cc3d8,"(0.7031000256538391, 0.7031000256538391, 1.5000039339065552)","(512, 512, 96)","(378, 304, 22, 13, 13, 5)",453,1,"(384.72847682119203, 309.9668874172185, 24.370860927152318)","(-89.27359801649254, -24.932721612074488, 37.10039325344641)",0.866979373,0.638383362,6.171063732,9.666705154,10.77340699,10.28031885,10.38114747,11.67624228,327.2594397,8.380833973,0.784952336,292.5739308,0.894012197,335.9105578,409.2,917.6,225281691,2.897939326,333,2.022151277,1078,170.0129721,677.3222958,696,211,867,133.8591478,705.2025072,-0.235710544,167051873,0.144910798,38545.08376,32.5967447,5.460226021,355.7164432,-17.4266859,12.90157243,1.782034069,0.755361196,1.01100221,1.634497841,0.656216339,0.041810106,4.917187686,-0.276490842,0.874201445,0.570858518,0.979294172,0.604738974,0.905565278,0.503623963,0.091448194,3.703787021,3.670901625,49.87602841,0.141962953,3.878726237,30.76823691,2.25286293,76.22662746,0.164964302,0.082281098,3.788268513,231.7279475,0.6418171,0.774834437,0.463923379,0.820276561,24.39620401,0.068491358,1.857142857,0.132653061,5.678571429,25.92857143,2059.5,72718.28571,103.4367135,0.158475473,1.714285714,0.12244898,0.190269684,3.092959798,0.027332408,3.807354922,0.030905077,1012.515306,5.965774315,47.63134658,0.10514646,9.170825841,65.64459161,3.94691266,31.96909492,56.15231788,2179.880795,3.64200726,0.079527822,0.04361312,1.133691643,0.004014276,1
87,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},293227918c4b82a9d7fd708a51f9fe01c4606b75,3D,"(0.5077999830245972, 0.5077999830245972, 1.4999964237213135)","(512, 512, 112)",20.24992602,-20,575,011082cab81464994c1b8f40c121357aab240a60,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 112)","(401, 294, 48, 23, 21, 7)",707,1,"(414.5869872701556, 303.6661951909477, 51.35926449787836)","(-72.2522712015195, -9.942686077560381, -31.223104290780128)",0.83113204,0.49289878,5.8656894,11.90039343,12.62513607,12.47082161,12.22944305,14.4035761,259.9553222,9.890798269,0.50870275,387.2153045,1.489545593,273.4607506,146,276,33187091,1.086395161,80,2.034549024,316,41.27672557,211.2149929,211,93,223,32.7043668,216.658078,-0.056055997,12836445.28,0.495147535,2328.949535,6.77298885,2.570470144,1.100393128,-0.114235675,0.856350575,0.193985316,0.630473019,0.193985316,0.700759662,0.154426972,0.347955741,1.778407375,-0.314003376,0.685747996,0.903007342,0.988589099,0.903007342,0.961202937,0.193985316,0.456941451,1.584422059,0.262583973,164.0528369,0.480730101,0.297902007,7.043156518,8.130819234,55.94066415,1.389558929,0.171310931,3.154708602,117.1215054,0.321403606,0.481122838,2.533489444,0.543949567,3.886231929,0.094017783,3.4,0.34,1.16,9,23719.1,173316.5,3751.34375,0.236111111,3,0.3,0.517753622,4.379351011,0.163683109,2.921928095,0.014144272,18720.61,5.533304623,32.6407355,0.046167943,38.30366371,350.0693069,0.271205904,6.949080622,248.2871287,1691.512023,42.69085926,0.170880481,0.018417648,0.143118498,0.004208418,1
